FID,F1,经度,纬度,WGS84经度,WGS84纬度,民族
440,贵州省黔南布依族苗族自治州荔波县玉屏街道水浦村,107.914647000000000,25.489507000000000,107.904191999999990,25.486578999999999,苗族|布依族
441,贵州省黔南布依族苗族自治州荔波县佳荣镇大土苗寨,108.267722000000010,25.553367000000001,108.257206000000000,25.550163000000001,苗族|布依族
442,贵州省黔南布依族苗族自治州荔波县小七孔镇觉巩村巴竹寨,107.730557000000000,25.405816000000002,107.719877000000000,25.402835000000000,苗族|布依族
443,贵州省黔南布依族苗族自治州平塘县平舟镇京舟村,107.295883000000000,25.917909999999999,107.285285000000000,25.914752000000000,苗族|布依族
444,贵州省黔南布依族苗族自治州罗甸县沫阳镇麻怀村,106.946517000000000,25.608484000000001,106.936305000000000,25.605447999999999,苗族|布依族
445,贵州省黔南布依族苗族自治州罗甸县红水河镇红河村,106.554384000000000,25.091888999999998,106.544456999999990,25.088667999999998,苗族|布依族
446,贵州省黔南布依族苗族自治州长顺县白云山镇中院村,106.488412000000000,26.223085000000001,106.478150000000000,26.220580999999999,苗族|布依族
447,贵州省黔南布依族苗族自治州龙里县湾滩河镇走马村孔雀寨,107.036410000000000,26.294964000000000,107.025865999999990,26.291995000000000,苗族|布依族
448,贵州省黔南布依族苗族自治州龙里县醒狮镇大岩村大寨,106.901662000000000,26.640059000000001,106.891465999999990,26.637660000000000,苗族|布依族
449,贵州省黔南布依族苗族自治州惠水县雅水镇西牛村,106.829599000000000,25.913057999999999,106.819396000000000,25.910185999999999,苗族|布依族
450,贵州省黔南布依族苗族自治州惠水县摆金镇高寨村,106.843984000000010,26.090702000000000,106.833707000000000,26.088208999999999,苗族|布依族
451,贵州省黔南布依族苗族自治州三都水族自治县三合街道拉揽村高寨,107.960448000000000,25.975138999999999,107.949854000000000,25.972690000000000,苗族|布依族|水族
452,贵州省黔南布依族苗族自治州三都水族自治县都江镇月亮村,108.098389999999990,25.947445999999999,108.087553000000000,25.944389999999999,苗族|布依族|水族
453,贵州省黔南布依族苗族自治州三都水族自治县普安镇高硐村,107.884742000000000,26.106912000000001,107.874318000000000,26.104039000000000,苗族|布依族|水族
454,贵州省黔南布依族苗族自治州三都水族自治县普安镇望结村,107.876024000000000,26.105557999999998,107.865574000000000,26.102720000000001,苗族|布依族|水族
456,云南省昆明市寻甸回族彝族自治县金所街道草海子社区额秧村,103.134377000000000,25.678084999999999,103.125884000000000,25.675214000000000,回族|彝族
457,云南省昆明市寻甸回族彝族自治县塘子街道钟灵社区小海新村,103.303790000000010,25.437449000000001,103.295422000000000,25.434249000000001,回族|彝族
458,云南省曲靖市罗平县鲁布革布依族苗族乡舍坡村委会中寨村,104.529358000000000,24.737983000000000,104.520709999999990,24.734703000000000,苗族|布依族
459,云南省玉溪市峨山彝族自治县甸中镇小甸中村委会栖木墀村,102.249110000000000,24.423743999999999,102.241288999999990,24.420396000000000,彝族
460,云南省玉溪市新平彝族自治县平掌乡库独木村委会大寨村,101.502314000000000,23.867664999999999,101.494315000000000,23.864317000000000,彝族
461,云南省玉溪市新平彝族自治县桂山街道亚尼社区勒达村,102.108400000000000,24.060938000000000,102.100322000000010,24.057400000000001,彝族
462,云南省玉溪市新平彝族自治县新化乡新化村委会小黑达村,101.863760000000000,24.112141000000001,101.855970000000000,24.109027999999999,彝族
463,云南省玉溪市新平彝族自治县戛洒镇耀南村委会马家寨村,101.550830000000000,24.017741999999998,101.542942000000000,24.014585000000000,彝族
464,云南省玉溪市元江哈尼族彝族傣族自治县洼垤乡它才吉村委会坡垤村,102.229969999999990,23.555064000000002,102.222112000000000,23.551525000000002,彝族|哈尼族|傣族
465,云南省保山市施甸县摆榔彝族布朗族乡大中村委会大中村,99.308756000000002,24.659870999999999,99.301235000000005,24.657128000000000,彝族|布朗族
466,云南省保山市施甸县甸阳镇沙坝脚社区西山村,99.171908999999999,24.722308000000002,99.164452999999995,24.719427000000000,布朗族
467,云南省保山市龙陵县平达乡安乐村委会空竹洼村,98.882850000000005,24.295354000000000,98.876058000000000,24.292178000000000,
468,云南省昭通市镇雄县以古镇岩洞脚村委会下寨村,104.544121000000000,27.386846999999999,104.535373000000010,27.384150000000002,
469,云南省昭通市镇雄县林口彝族苗族乡木黑村委会湾子村,105.031077999999990,27.545428000000001,105.021604000000000,27.542639999999999,苗族|彝族
470,云南省昭通市水富市两碗镇三角村委会坪头村,104.217128000000000,28.467542999999999,104.208237000000000,28.465214000000000,苗族
471,云南省丽江市古城区大研街道义尚社区文林村,100.249401000000010,26.880652999999999,100.241733000000000,26.878394000000000,白族|纳西族
472,云南省丽江市玉龙纳西族自治县宝山乡宝山村委会石头城村,100.433395000000000,27.473668000000000,100.425620000000000,27.470690999999999,纳西族
473,云南省丽江市玉龙纳西族自治县黎明傈僳族乡黎明村委会中村,99.692245000000000,27.038125000000001,99.684669000000000,27.035775000000001,傈僳族|纳西族
474,云南省丽江市玉龙纳西族自治县拉市镇南尧村委会四组,100.140823999999990,26.925125000000001,100.132929000000000,26.922792999999999,纳西族
475,云南省普洱市思茅区思茅港镇大车树村委会忙播村,100.400413000000000,22.843237999999999,100.392606000000000,22.840168999999999,
476,云南省普洱市思茅区云仙彝族乡桃子树村委会芒牛村,100.688491000000000,23.016812000000002,100.681028000000000,23.013414000000001,彝族
477,云南省普洱市墨江哈尼族自治县联珠镇者铁村委会勐簸村,101.675280000000000,23.467500000000001,101.667384000000000,23.464264000000000,哈尼族
478,云南省普洱市澜沧拉祜族自治县糯福乡南段村委会龙竹棚老寨村,99.850363000000002,22.083872000000000,99.843045000000004,22.080560999999999,拉祜族
479,云南省普洱市澜沧拉祜族自治县惠民镇芒景村委会翁哇村,100.023529999999990,22.163250000000001,100.015908000000000,22.160391000000001,拉祜族
480,云南省临沧市凤庆县诗礼乡古墨村委会平村,99.911266999999995,24.914331000000001,99.903824000000000,24.911795999999999,
481,云南省临沧市凤庆县小湾镇锦秀村委会茶王村,100.105925000000000,24.651291000000001,100.098178000000000,24.647946999999998,
482,云南省临沧市镇康县凤尾镇芦子园村委会小落水村,99.102200999999994,23.847757000000001,99.094824000000003,23.844251000000000,德昂族
483,云南省临沧市镇康县军赛佤族拉祜族傈僳族德昂族乡南榨村委会酒房坡村,99.338527999999997,23.779064999999999,99.331021000000007,23.775666999999999,傈僳族|佤族|拉祜族|德昂族
484,云南省临沧市双江拉祜族佤族布朗族傣族自治县勐库镇公弄村委会大寨村,99.862560000000002,23.666062000000000,99.855193999999997,23.662710000000001,傣族|佤族|拉祜族|布朗族
485,云南省临沧市双江拉祜族佤族布朗族傣族自治县勐勐镇忙乐村委会忙乐四组,99.803927000000002,23.420233000000000,99.796368999999999,23.417154000000000,傣族|佤族|拉祜族|布朗族
486,云南省临沧市双江拉祜族佤族布朗族傣族自治县沙河乡允俸村委会景亢村,99.817520000000002,23.480623000000001,99.810057999999998,23.477367999999998,傣族|佤族|拉祜族|布朗族
487,云南省临沧市耿马傣族佤族自治县孟定镇下坝村委会芒汀组,99.019261999999998,23.557044999999999,99.012116000000006,23.553470000000001,傣族|佤族
488,云南省临沧市耿马傣族佤族自治县孟定镇景信村委会四方井组,99.170349999999999,23.625629000000000,99.162935000000004,23.622426999999998,傣族|佤族
489,云南省临沧市耿马傣族佤族自治县孟定镇河西村委会那永组,99.144293000000005,23.632128999999999,99.136936000000006,23.628506999999999,傣族|佤族
490,云南省临沧市耿马傣族佤族自治县孟定镇遮哈村委会弄棒组,99.134580000000000,23.581992000000000,99.127223000000001,23.578254999999999,傣族|佤族
491,云南省临沧市耿马傣族佤族自治县勐撒镇箐门口村委会芒见组,99.672593000000006,23.834244999999999,99.665111999999993,23.831389999999999,傣族|佤族
492,云南省临沧市沧源佤族自治县班老乡帕浪村委会芒黑村,99.033759000000003,23.191623000000000,99.026517999999996,23.188261000000001,佤族
493,云南省楚雄彝族自治州楚雄市东瓜镇桃园社区白花山村,101.516977000000000,25.079336000000001,101.509026000000010,25.076056000000001,彝族
494,云南省楚雄彝族自治州双柏县大麦地镇普龙社区进巴珠村,101.784026000000000,24.306279000000000,101.776070000000000,24.303035000000001,彝族
495,云南省楚雄彝族自治州双柏县大麦地镇普龙社区埂井村,101.815050000000000,24.271602999999999,101.807027000000010,24.268823999999999,彝族
496,云南省楚雄彝族自治州双柏县大麦地镇峨足村委会各莫村,101.906813000000000,24.262119999999999,101.899055000000000,24.259063999999999,彝族
497,云南省楚雄彝族自治州牟定县凤屯镇河节村委会大平地村,101.465915000000000,25.256338000000000,101.457646999999990,25.253471999999999,彝族
498,云南省楚雄彝族自治州南华县五顶山乡牛丛村委会渔坝塘村,100.815550000000000,25.006613000000002,100.807919000000000,25.003367000000001,彝族
499,云南省楚雄彝族自治州南华县兔街镇兔街村委会兔街老村,100.803952000000000,24.801946000000001,100.796350000000000,24.798681999999999,彝族
500,云南省楚雄彝族自治州大姚县赵家店镇赵家店社区紫丘村,101.490557000000000,25.817440000000001,101.482392000000000,25.814624999999999,彝族
501,云南省楚雄彝族自治州大姚县桂花镇马茨村委会马茨村,101.278765000000010,26.036598000000001,101.270809000000000,26.033605000000001,彝族
502,云南省楚雄彝族自治州永仁县永兴傣族乡拉姑村委会下拉姑村,101.452078000000000,26.395696000000001,101.443782000000000,26.393277999999999,彝族|傣族
503,云南省楚雄彝族自治州元谋县元马镇星火社区环州驿村,101.882647000000010,25.751984000000000,101.874886000000000,25.748954999999999,彝族
504,云南省楚雄彝族自治州武定县狮山镇旧城社区马豆沟村,102.451066000000000,25.539738000000000,102.442993000000000,25.536674000000001,彝族
505,云南省楚雄彝族自治州武定县发窝乡发窝村委会左中梁子村,102.294636000000000,25.886337000000001,102.286636000000000,25.883744000000000,彝族
506,云南省红河哈尼族彝族自治州泸西县午街铺镇水塘村委会小河边村,103.624612000000000,24.509446000000001,103.616229000000000,24.506891000000000,彝族|哈尼族
507,云南省红河哈尼族彝族自治州元阳县新街镇爱春村委会阿者科村,102.826396000000000,23.094251000000000,102.818534000000000,23.090949999999999,彝族|哈尼族
508,云南省红河哈尼族彝族自治州红河县迤萨镇勐龙村委会勐龙村,102.421380000000000,23.342265000000001,102.413265000000000,23.339075000000001,彝族|哈尼族
509,云南省红河哈尼族彝族自治州红河县乐育镇然仁村委会格伍村,102.337830999999990,23.303165000000000,102.329865000000000,23.299745999999999,彝族|哈尼族
510,云南省红河哈尼族彝族自治州屏边苗族自治县湾塘乡牛碑村委会人字桥村,103.774567000000000,23.076761000000001,103.766071000000000,23.073571999999999,苗族|彝族|哈尼族
511,云南省红河哈尼族彝族自治州屏边苗族自治县玉屏镇姑租碑村委会刺竹林村,103.646531999999990,22.949885999999999,103.638203000000000,22.947019000000001,苗族|彝族|哈尼族
512,云南省文山壮族苗族自治州文山市马塘镇塘子寨村,104.025367000000000,23.552204000000000,104.016783000000000,23.548669000000000,苗族|壮族
513,云南省文山壮族苗族自治州西畴县西洒镇汤谷村,104.688810000000000,23.443155999999998,104.679961000000010,23.440079999999998,苗族|壮族
514,云南省文山壮族苗族自治州西畴县兴街镇老黑箐村,104.623249000000000,23.205801999999998,104.614647000000010,23.202589000000000,苗族|壮族
515,云南省文山壮族苗族自治州马关县坡脚镇小马固新寨村,104.284671000000000,23.086983000000000,104.276118000000000,23.083423000000000,苗族|壮族
516,云南省文山壮族苗族自治州马关县马白镇马洒村委会马洒村,104.394290000000000,23.084164999999999,104.385493999999990,23.080499000000000,苗族|壮族
517,云南省文山壮族苗族自治州丘北县双龙营镇普者黑村委会仙人洞村,104.135898999999990,24.128260999999998,104.127135000000000,24.124945000000000,苗族|壮族
518,云南省文山壮族苗族自治州广南县者兔乡马碧村,104.558175000000010,24.105954000000001,104.549555000000000,24.102951999999998,苗族|壮族
519,云南省西双版纳傣族自治州景洪市勐龙镇曼别村委会曼迷村,100.752404000000000,21.673490000000001,100.744719000000000,21.670445999999998,傣族
520,云南省西双版纳傣族自治州景洪市勐罕镇曼景村委会曼景村,100.930127000000000,21.857880000000002,100.922635000000000,21.854499000000001,傣族
521,云南省西双版纳傣族自治州景洪市嘎洒镇曼景罕村委会曼景罕村,100.766882000000000,21.937570000000001,100.759227999999990,21.934505999999999,傣族
522,云南省西双版纳傣族自治州勐海县打洛镇打洛村委会勐景来村,100.063220000000000,21.704470000000001,100.055597000000010,21.700904999999999,傣族
523,云南省西双版纳傣族自治州勐海县勐满镇城子村委会城子村,100.121176000000010,22.195955000000001,100.113463999999990,22.192754000000001,傣族
524,云南省西双版纳傣族自治州勐海县勐海镇曼袄村委会曼板村,100.470715000000000,21.960768000000002,100.463097000000000,21.957374000000002,傣族
525,云南省西双版纳傣族自治州勐腊县勐捧镇勐哈村委会曼掌村,101.341372000000010,21.408203000000000,101.333257000000000,21.404980999999999,傣族
526,云南省大理白族自治州大理市湾桥镇古生村,100.150974000000010,25.819077000000000,100.143131999999990,25.816378000000000,白族
527,云南省大理白族自治州宾川县金牛镇彩凤村委会尼萨村,100.556760999999990,25.841352000000001,100.549311000000000,25.838384999999999,白族
528,云南省大理白族自治州弥渡县牛街彝族乡荣华村委会大核桃箐村,100.702147999999990,24.971899000000001,100.694563000000000,24.968715000000000,彝族|白族
529,云南省大理白族自治州弥渡县寅街镇瓦哲村委会瓦哲村,100.458184000000000,25.206530000000001,100.450495000000000,25.203106999999999,白族
530,云南省大理白族自治州云龙县宝丰乡宝丰村,99.373767999999998,25.816958000000000,99.366195000000005,25.813679000000000,白族
531,云南省大理白族自治州云龙县漕涧镇仁山村委会丹梯村,99.117455000000007,25.639158999999999,99.110073000000000,25.635777999999998,白族
532,云南省大理白族自治州洱源县茈碧湖镇碧云村,99.927347999999995,26.141387000000002,99.919915000000003,26.139085000000001,白族
533,云南省大理白族自治州鹤庆县西邑镇奇峰村委会奇峰村,100.289530000000000,26.188379999999999,100.281854999999990,26.185866000000001,白族
534,云南省大理白族自治州鹤庆县西邑镇响水河村委会响水河村,100.179764000000010,26.257280999999999,100.172089000000000,26.254590000000000,白族
535,云南省大理白族自治州鹤庆县草海镇新华村委会南邑村,100.185525000000000,26.621583999999999,100.177875000000000,26.618939999999998,白族
536,云南省大理白族自治州漾濞彝族自治县苍山西镇光明村委会鸡茨坪村,100.036173000000010,25.671883999999999,100.028426999999990,25.669134000000000,彝族|白族
537,云南省大理白族自治州南涧彝族自治县乐秋乡乐秋村委会下大湾村,100.334363000000000,25.025568000000000,100.326746000000000,25.022167000000000,彝族|白族
538,云南省德宏傣族景颇族自治州芒市三台山德昂族乡出东瓜村委会出东瓜一组,98.424858999999998,24.340643000000000,98.417933000000005,24.337264000000001,傣族|景颇族|德昂族
539,云南省德宏傣族景颇族自治州芒市风平镇遮晏村委会上井坎村,98.594452000000004,24.380134999999999,98.587720000000004,24.377561000000000,傣族|景颇族
540,云南省德宏傣族景颇族自治州芒市五岔路乡弯丹村委会弯丹村,98.678228000000004,24.514606000000001,98.671406000000005,24.511725999999999,傣族|景颇族
541,云南省德宏傣族景颇族自治州芒市芒海镇吕尹村委会户那村,98.296785999999997,24.111837999999999,98.290058999999999,24.108436999999999,傣族|景颇族
542,云南省德宏傣族景颇族自治州盈江县勐弄乡勐弄村委会龙门寨,97.916494999999998,24.898796999999998,97.909923000000006,24.895731000000001,傣族|景颇族
543,云南省怒江傈僳族自治州贡山独龙族怒族自治县丙中洛镇秋那桶村委会雾里村,98.585947000000004,28.077424000000001,98.579160999999999,28.075410999999999,傈僳族|怒族|独龙族
544,云南省怒江傈僳族自治州贡山独龙族怒族自治县丙中洛镇双拉村委会双拉1-2组,98.662099999999995,27.978887000000000,98.655336000000005,27.976299999999998,傈僳族|怒族|独龙族
545,云南省怒江傈僳族自治州兰坪白族普米族自治县河西乡大羊村委会大古梅村,99.423632999999995,26.841849000000000,99.415857000000003,26.839535999999999,白族|傈僳族|普米族
546,云南省迪庆藏族自治州香格里拉市尼西乡幸福村委会上桥头村,99.441294999999997,28.141476999999998,99.433497000000003,28.139036999999998,藏族
547,云南省迪庆藏族自治州香格里拉市洛吉乡尼汝村委会尼中村,100.077133000000000,27.953702000000000,100.069377000000000,27.950745999999999,藏族
548,云南省迪庆藏族自治州维西傈僳族自治县攀天阁乡皆菊村委会迪妈村,99.227126999999996,27.338404000000001,99.219784000000004,27.335690000000000,藏族|傈僳族
550,西藏自治区拉萨市堆龙德庆区乃琼镇波玛村,90.993476999999999,29.635759000000000,90.985695000000007,29.632650000000002,
551,西藏自治区拉萨市曲水县才纳乡四季吉祥村,90.961271999999994,29.444489000000001,90.953637999999998,29.441306999999998,
552,西藏自治区昌都市江达县岗托镇岗托村,98.592003000000005,31.634442000000000,98.585153000000005,31.631181000000002,藏族
553,西藏自治区林芝市巴宜区更章门巴民族乡门仲村,94.093207000000007,29.736108999999999,94.085493999999997,29.732498000000000,
554,西藏自治区林芝市米林县羌纳乡西嘎村,94.506867000000000,29.430251999999999,94.499308999999997,29.427455999999999,
555,西藏自治区林芝市墨脱县德兴乡德兴村,95.219740000000002,29.359835000000000,95.212147999999999,29.357036999999998,满族|朝鲜族
556,西藏自治区阿里地区普兰县普兰镇科迦村,81.283529999999999,30.200589000000001,81.274525999999994,30.197659000000002,
557,西藏自治区阿里地区普兰县普兰镇吉让居委会,81.183584999999994,30.304060000000000,81.174492000000001,30.301203000000001,
558,西藏自治区阿里地区普兰县普兰镇赤德村,81.175935999999993,30.298801000000001,81.166838999999996,30.295895000000002,
559,西藏自治区阿里地区普兰县普兰镇仁贡村,81.128494000000003,30.458674999999999,81.119535999999997,30.455233000000000,
560,西藏自治区阿里地区札达县达巴乡达巴村,80.273551999999995,31.002388000000000,80.265147999999996,30.998926999999998,
911,广西壮族自治区南宁市马山县古零镇乔老村小都百屯,108.258187000000010,23.675197000000001,108.247767999999990,23.671569999999999,壮族
912,广西壮族自治区南宁市上林县大丰镇云里村内里庄,108.590816000000000,23.488059000000000,108.580627000000010,23.484650999999999,壮族
913,广西壮族自治区南宁市上林县乔贤镇恭睦村内黄旦庄,108.754372000000000,23.619627999999999,108.743886000000000,23.616226999999999,壮族
914,广西壮族自治区南宁市上林县巷贤镇古民庄,108.676967000000000,23.210183000000001,108.666535999999990,23.207242999999998,壮族
915,广西壮族自治区南宁市上林县镇圩瑶族乡排红村排岜庄,108.429295999999990,23.651532000000000,108.418589000000000,23.648316000000001,壮族|瑶族
916,广西壮族自治区柳州市融安县长安镇安宁村大袍屯,109.418424000000000,25.302042000000000,109.407282000000000,25.298704000000001,壮族
917,广西壮族自治区柳州市融水苗族自治县融水镇长赖屯,109.265094000000000,25.084523000000001,109.254137000000000,25.081731000000001,苗族|壮族
918,广西壮族自治区柳州市融水苗族自治县四荣乡荣塘村,109.120682000000000,25.355414000000000,109.109632000000000,25.352183000000000,苗族|壮族
919,广西壮族自治区柳州市三江县林溪镇冠洞村冠大屯,109.666917000000000,25.951355000000000,109.655997000000000,25.948447000000002,壮族
920,广西壮族自治区柳州市三江县林溪镇平岩村平寨屯,109.655688000000000,25.904530999999999,109.644786000000000,25.901803999999998,壮族
921,广西壮族自治区桂林市雁山区潜经村,110.435731000000000,25.107451999999999,110.424451000000000,25.104133999999998,壮族
922,广西壮族自治区桂林市灵川县九屋镇东源村委老寨村,110.242908000000000,25.764559999999999,110.231795000000010,25.761799000000000,壮族
923,广西壮族自治区桂林市永福县罗锦镇崇山村,110.111034000000000,25.077907000000000,110.099744000000000,25.074919999999999,壮族
924,广西壮族自治区桂林市恭城瑶族自治县西岭镇杨溪村,110.798837000000010,24.976959999999998,110.787564000000000,24.973911000000001,壮族|瑶族
925,广西壮族自治区梧州市蒙山县夏宜瑶族乡夏宜村,110.420530000000000,24.083622999999999,110.409389000000000,24.079965000000001,壮族|瑶族
926,广西壮族自治区防城港市东兴市江平镇巫头村,108.138889000000010,21.548983000000000,108.128394000000000,21.545147000000000,壮族
927,广西壮族自治区钦州市钦北区大寺镇那桑村委会那桑村,108.448637000000010,22.177986000000001,108.438104000000000,22.174813000000000,壮族
928,广西壮族自治区贵港市覃塘区蒙公乡新岭村新归屯,109.368391000000000,23.212484000000000,109.357348000000000,23.209201000000000,壮族
929,广西壮族自治区贵港市覃塘区覃塘镇姚山村群山屯,109.382585000000010,23.171398000000000,109.371499000000000,23.168243000000000,壮族
930,广西壮族自治区百色市靖西市安德镇安德街,106.026360999999990,23.262128000000001,106.016357000000000,23.259083000000000,壮族
931,广西壮族自治区百色市田阳县那满镇露美村,106.900084000000010,23.673628999999998,106.890007000000000,23.670404000000001,壮族
932,广西壮族自治区百色市德保县足荣镇那亮村那雷屯,106.742745000000000,23.345590999999999,106.732533000000000,23.342572000000001,壮族
933,广西壮族自治区百色市凌云县伶站乡浩坤屯,106.605157000000010,24.169124000000000,106.595207000000000,24.166283000000000,壮族
934,广西壮族自治区百色市凌云县下甲镇彩架村弄福屯,106.719937000000000,24.227650000000001,106.709791000000000,24.224594000000000,壮族
935,广西壮族自治区贺州市富川瑶族自治县朝东镇福溪村,111.230113000000000,25.076567000000001,111.218501000000000,25.073201999999998,壮族|瑶族
936,广西壮族自治区贺州市富川瑶族自治县葛坡镇深坡村,111.294499000000000,24.967445999999999,111.282714000000000,24.964566999999999,壮族|瑶族
937,广西壮族自治区贺州市富川瑶族自治县新华乡虎马岭村,111.426275000000000,24.836113999999998,111.414250999999990,24.833165000000001,壮族|瑶族
938,广西壮族自治区河池市南丹县罗富镇塘丁村塘香屯,107.409550999999990,24.971149000000000,107.398781000000000,24.967558000000000,壮族
939,广西壮族自治区河池市天峨县三堡乡三堡村,107.090097000000000,25.378394000000000,107.079348000000000,25.375326000000001,壮族
940,广西壮族自治区河池市东兰县三弄瑶族乡弄宁原生态瑶族铜鼓民俗村,107.504693000000000,24.440517000000000,107.494101000000000,24.437297000000001,壮族|瑶族
941,广西壮族自治区河池市罗城仫佬族自治县小长安镇龙腾村大勒洞屯,108.974183000000000,24.865803000000000,108.963638000000000,24.862504000000001,壮族|仫佬族
942,广西壮族自治区河池市环江毛南族自治县思恩镇陈双村,108.246444000000000,24.882769000000000,108.235973000000000,24.879356000000001,壮族|毛南族
943,广西壮族自治区来宾市金秀瑶族自治县金秀镇六段村,110.213427000000000,24.239152000000001,110.202363000000010,24.236208999999999,壮族|瑶族
944,广西壮族自治区来宾市金秀瑶族自治县六巷乡古陈村,110.073714000000000,23.901731000000002,110.062579000000000,23.898211000000000,壮族|瑶族
945,广西壮族自治区来宾市金秀瑶族自治县六巷乡门头村,110.021511000000000,23.873705000000001,110.010542000000000,23.870262000000000,壮族|瑶族
946,广西壮族自治区来宾市金秀瑶族自治县桐木镇龙腾村,109.990112000000000,24.194794000000002,109.979133000000000,24.191986000000000,壮族|瑶族
947,广西壮族自治区崇左市江州区驮卢镇莲塘村花梨屯,107.698590999999990,22.642548000000001,107.688064000000000,22.639806000000000,壮族
948,广西壮族自治区崇左市大新县恩城乡维新村新胜屯,107.209007000000000,22.747800000000002,107.198496000000010,22.744835999999999,壮族
962,重庆市武隆县浩口苗族仡佬族乡浩口村,107.842588000000010,29.095517000000001,107.831753000000010,29.092821000000001,苗族|仡佬族
963,重庆市武隆县后坪苗族土家族乡文风村,108.041773000000010,29.604769999999998,108.030782000000000,29.601441000000001,苗族|土家族
964,重庆市武隆县石桥苗族土家族乡八角村,107.833419000000010,29.186781000000000,107.822525000000000,29.184082000000000,苗族|土家族
965,重庆市云阳县清水土家族乡清水村,109.002964000000010,30.671329000000000,108.991860000000000,30.667959000000000,土家族
966,重庆市奉节县云雾土家族乡码头村,109.159116000000000,30.583800000000000,109.147726000000010,30.580475000000000,土家族
967,重庆市巫山县邓家土家族乡池塘村,110.064590000000000,30.850362000000001,110.053045000000000,30.846419999999998,土家族
968,重庆市石柱土家族自治县金玲乡银杏村,108.505915000000000,29.998587000000001,108.495142000000000,29.995041000000001,土家族
969,重庆市秀山土家族苗族自治县里仁镇南庄村,109.206507000000000,28.680710999999999,109.195470000000000,28.677613000000001,苗族|土家族
970,重庆市秀山土家族苗族自治县梅江镇民族村,109.084365000000010,28.290255999999999,109.073291000000000,28.287157000000001,苗族|土家族
971,重庆市秀山土家族苗族自治县清溪场镇大寨村,108.805868000000000,28.383337000000001,108.795049000000010,28.380942999999998,苗族|土家族
972,重庆市秀山土家族苗族自治县溪口镇中和村,108.878386000000010,28.607178999999999,108.867678000000000,28.604689000000000,苗族|土家族
973,重庆市秀山土家族苗族自治县雅江镇雅江居委会,109.188136000000000,28.461358000000001,109.177031000000000,28.458459000000001,苗族|土家族
974,重庆市秀山土家族苗族自治县钟灵镇凯堡村,108.952295000000010,28.274799999999999,108.941632000000000,28.272105000000000,苗族|土家族
975,重庆市酉阳土家族苗族自治县苍岭镇大河口村,108.610579000000000,29.004753999999998,108.600108000000010,29.001670000000001,苗族|土家族
976,重庆市酉阳土家族苗族自治县楠木乡红庄村,108.772400000000000,28.606134000000001,108.761508000000010,28.603691999999999,苗族|土家族
977,重庆市彭水苗族土家族自治县梅子垭镇佛山村,108.570794000000010,29.174336000000000,108.560160000000000,29.171500999999999,苗族|土家族
978,重庆市彭水苗族土家族自治县黄家镇先锋村,108.065941000000000,29.129204999999999,108.054869999999990,29.126335000000001,苗族|土家族
980,四川省绵阳市北川羌族自治县曲山镇石椅村,104.465300000000000,31.812889999999999,104.456025000000000,31.809291000000002,羌族
981,四川省绵阳市北川羌族自治县擂鼓镇猫儿石村,104.439717000000000,31.741143999999998,104.430487000000000,31.737226000000000,羌族
982,四川省绵阳市北川羌族自治县桂溪乡渭沟村伊纳羌寨,104.653109000000000,32.011803999999998,104.644177000000000,32.007900999999997,羌族
983,四川省绵阳市北川羌族自治县马槽乡黑水村,104.052678000000000,31.905380999999998,104.043766000000010,31.901194000000000,羌族
984,四川省绵阳市北川羌族自治县青片乡上五村,104.023521000000000,32.027256999999999,104.014641000000000,32.023358999999999,羌族
985,四川省攀枝花市东区银江镇阿署达村,101.775766000000000,26.544703999999999,101.767743999999990,26.541979000000001,彝族
986,四川省攀枝花市西区格里坪镇庄上村,101.494332000000000,26.582215999999999,101.486177000000000,26.579764000000001,
987,四川省攀枝花市仁和区平地镇迤沙拉村,101.878344000000000,26.221233999999999,101.870549000000000,26.218530000000001,汉族|彝族
988,四川省广元市利州区龙潭乡回民村,105.841150000000000,32.374864000000002,105.831045000000000,32.370953000000000,蒙古族
989,四川省广元市朝天区大滩镇新生村,105.932440000000000,32.793888000000003,105.922209000000000,32.790277000000003,
990,四川省广元市青川县青溪镇东方村,104.849127000000000,32.465060999999999,104.839789000000000,32.461590999999999,
991,四川省广元市青川县大院回族乡花果村,105.232744000000000,32.444893999999998,105.222877000000000,32.440928000000000,回族
992,四川省广元市青川县篙溪回族乡青光村,105.087732000000000,32.550204000000001,105.077716000000000,32.546430000000001,回族
993,四川省乐山市金口河区共安彝族乡象鼻村,103.019431000000000,29.193087999999999,103.010994000000000,29.190301999999999,彝族
994,四川省乐山市金口河区永和镇胜利村,103.028809999999990,29.293673999999999,103.020338000000000,29.290811000000001,彝族
995,四川省乐山市金口河区永胜乡顺河村,103.087806000000000,29.352626999999998,103.079347000000000,29.349001000000001,
996,四川省乐山市峨边彝族自治县黑竹沟镇底底古村,103.092550000000000,29.031527000000001,103.084098000000000,29.028148999999999,彝族
997,四川省乐山市峨边彝族自治县新林镇黄泥村,103.283554000000000,29.198720999999999,103.274981999999990,29.195858999999999,彝族
998,四川省乐山市峨边彝族自治县沙坪镇峨星村,103.292319000000010,29.251268000000000,103.283801999999990,29.248242000000001,彝族
999,四川省乐山市马边彝族自治县烟峰镇烟峰社区,103.461859000000000,28.710680000000000,103.453191000000000,28.707663000000000,彝族
1000,四川省乐山市马边彝族自治县民主乡玛瑙村,103.654897000000010,28.712928999999999,103.646378000000000,28.710408999999999,彝族
